entry,at,order
"""Aidan @ Cjnby_nuhl"" chooses to not run it twice.",2022-01-24T08:09:22.987Z,164301176298700
"Remaining players decide whether to run it twice.",2022-01-24T08:09:21.664Z,164301176166401
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T08:09:21.664Z,164301176166400
"""Aidan @ Cjnby_nuhl"" bets 6.45 and go all in",2022-01-24T08:09:19.138Z,164301175913800
"""Ananya @ bkdD3UGpKq"" checks",2022-01-24T08:09:15.353Z,164301175535300
"Flop:  [K♣, 2♣, 3♠]",2022-01-24T08:09:11.330Z,164301175133000
"""Ananya @ bkdD3UGpKq"" calls 2.35",2022-01-24T08:09:10.442Z,164301175044200
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:09:09.453Z,164301174945300
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T08:09:08.108Z,164301174810800
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T08:09:06.814Z,164301174681400
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T08:09:04.519Z,164301174451900
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T08:09:03.525Z,164301174352500
"""Aidan @ Cjnby_nuhl"" calls 2.35",2022-01-24T08:08:57.960Z,164301173796000
"""Noah @ hvFAi57e8x"" raises to 2.35 and go all in",2022-01-24T08:08:55.481Z,164301173548100
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T08:08:51.421Z,164301173142100
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T08:08:50.481Z,164301173048100
"""Ananya @ bkdD3UGpKq"" raises to 0.40",2022-01-24T08:08:49.545Z,164301172954500
"""Sam @ QR-4gITocS"" posts a big blind of 0.20",2022-01-24T08:08:36.513Z,164301171651313
"""Rohan @ cb_1tyfgts"" posts a small blind of 0.10",2022-01-24T08:08:36.513Z,164301171651312
"Your hand is 5♠, 9♦",2022-01-24T08:08:36.513Z,164301171651303
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (38.50) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (63.73) | #3 ""Kevin @ g2ZSrGRe4i"" (64.28) | #4 ""Noah M. @ U7lCIYq9Dw"" (17.22) | #5 ""Rohan @ cb_1tyfgts"" (28.14) | #6 ""Sam @ QR-4gITocS"" (31.76) | #7 ""Ananya @ bkdD3UGpKq"" (8.80) | #8 ""#1 Zach @ vAnWuTY_FS"" (29.56) | #9 ""Jared @ h0BlfhuN9N"" (17.66) | #10 ""Noah @ hvFAi57e8x"" (2.35)",2022-01-24T08:08:36.513Z,164301171651301
"-- starting hand #31  (No Limit Texas Hold'em) (dealer: ""Noah M. @ U7lCIYq9Dw"") --",2022-01-24T08:08:36.513Z,164301171651300
"-- ending hand #30 --",2022-01-24T08:08:33.512Z,164301171351202
"""Rohan @ cb_1tyfgts"" collected 4.90 from pot",2022-01-24T08:08:33.512Z,164301171351201
"Uncalled bet of 2.00 returned to ""Rohan @ cb_1tyfgts""",2022-01-24T08:08:33.512Z,164301171351200
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T08:08:32.556Z,164301171255600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T08:08:31.546Z,164301171154600
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T08:08:30.575Z,164301171057500
"""Rohan @ cb_1tyfgts"" bets 2.00",2022-01-24T08:08:27.669Z,164301170766900
"Flop:  [9♠, 4♣, 8♦]",2022-01-24T08:08:17.437Z,164301169743700
"""Kevin @ g2ZSrGRe4i"" calls 1.20",2022-01-24T08:08:16.597Z,164301169659700
"""Aidan @ Cjnby_nuhl"" calls 1.20",2022-01-24T08:08:12.533Z,164301169253300
"""Ananya @ bkdD3UGpKq"" calls 1.20",2022-01-24T08:08:11.526Z,164301169152600
"""Rohan @ cb_1tyfgts"" raises to 1.20",2022-01-24T08:08:08.220Z,164301168822000
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T08:08:03.686Z,164301168368600
"""Kevin @ g2ZSrGRe4i"" calls 0.60",2022-01-24T08:07:57.659Z,164301167765900
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T08:07:55.308Z,164301167530800
"""Aidan @ Cjnby_nuhl"" calls 0.60",2022-01-24T08:07:43.520Z,164301166352000
"""Noah @ hvFAi57e8x"" folds",2022-01-24T08:07:42.319Z,164301166231900
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T08:07:41.299Z,164301166129900
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T08:07:40.302Z,164301166030200
"""Ananya @ bkdD3UGpKq"" raises to 0.60",2022-01-24T08:07:38.448Z,164301165844800
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:07:29.087Z,164301164908700
"""Rohan @ cb_1tyfgts"" posts a big blind of 0.20",2022-01-24T08:07:27.453Z,164301164745314
"""Noah M. @ U7lCIYq9Dw"" posts a small blind of 0.10",2022-01-24T08:07:27.453Z,164301164745313
"Your hand is K♥, 9♦",2022-01-24T08:07:27.453Z,164301164745304
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (39.70) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (63.73) | #3 ""Kevin @ g2ZSrGRe4i"" (65.48) | #4 ""Noah M. @ U7lCIYq9Dw"" (17.32) | #5 ""Rohan @ cb_1tyfgts"" (24.44) | #6 ""Sam @ QR-4gITocS"" (31.76) | #7 ""Ananya @ bkdD3UGpKq"" (10.00) | #8 ""#1 Zach @ vAnWuTY_FS"" (29.56) | #9 ""Jared @ h0BlfhuN9N"" (17.66) | #10 ""Noah @ hvFAi57e8x"" (2.35)",2022-01-24T08:07:27.453Z,164301164745302
"-- starting hand #30  (No Limit Texas Hold'em) (dealer: ""Kevin @ g2ZSrGRe4i"") --",2022-01-24T08:07:27.453Z,164301164745301
"The player ""Ananya @ bkdD3UGpKq"" joined the game with a stack of 10.00.",2022-01-24T08:07:27.453Z,164301164745300
"-- ending hand #29 --",2022-01-24T08:07:24.445Z,164301164444502
"""#1 Zach @ vAnWuTY_FS"" collected 2.00 from pot",2022-01-24T08:07:24.445Z,164301164444501
"Uncalled bet of 1.00 returned to ""#1 Zach @ vAnWuTY_FS""",2022-01-24T08:07:24.445Z,164301164444500
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T08:07:23.573Z,164301164357300
"""#1 Zach @ vAnWuTY_FS"" bets 1.00",2022-01-24T08:07:19.146Z,164301163914600
"""Kevin @ g2ZSrGRe4i"" checks",2022-01-24T08:07:12.987Z,164301163298700
"Flop:  [5♣, J♠, A♦]",2022-01-24T08:07:08.536Z,164301162853600
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T08:07:07.713Z,164301162771300
"""Kevin @ g2ZSrGRe4i"" calls 0.90",2022-01-24T08:07:06.769Z,164301162676900
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T08:06:59.806Z,164301161980600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T08:06:58.430Z,164301161843000
"""Noah @ hvFAi57e8x"" folds",2022-01-24T08:06:57.440Z,164301161744000
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T08:06:56.018Z,164301161601800
"""#1 Zach @ vAnWuTY_FS"" raises to 0.90",2022-01-24T08:06:55.002Z,164301161500200
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:06:50.939Z,164301161093900
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T08:06:49.987Z,164301160998700
"The admin approved the player ""Ananya @ bkdD3UGpKq"" participation with a stack of 10.00.",2022-01-24T08:06:44.113Z,164301160411300
"""Noah M. @ U7lCIYq9Dw"" posts a big blind of 0.20",2022-01-24T08:06:35.194Z,164301159519412
"""Kevin @ g2ZSrGRe4i"" posts a small blind of 0.10",2022-01-24T08:06:35.194Z,164301159519411
"Your hand is 5♦, 9♥",2022-01-24T08:06:35.194Z,164301159519403
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (39.70) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (63.73) | #3 ""Kevin @ g2ZSrGRe4i"" (66.38) | #4 ""Noah M. @ U7lCIYq9Dw"" (17.52) | #5 ""Rohan @ cb_1tyfgts"" (24.44) | #6 ""Sam @ QR-4gITocS"" (31.76) | #8 ""#1 Zach @ vAnWuTY_FS"" (28.46) | #9 ""Jared @ h0BlfhuN9N"" (17.66) | #10 ""Noah @ hvFAi57e8x"" (2.35)",2022-01-24T08:06:35.194Z,164301159519401
"-- starting hand #29  (No Limit Texas Hold'em) (dealer: ""Real #1 Zach @ BBsZMWPFSI"") --",2022-01-24T08:06:35.194Z,164301159519400
"-- ending hand #28 --",2022-01-24T08:06:29.188Z,164301158918802
"""Noah M. @ U7lCIYq9Dw"" collected 11.80 from pot with Two Pair, A's & Q's (combination: A♥, A♣, Q♦, Q♣, J♦)",2022-01-24T08:06:29.188Z,164301158918801
"""Noah M. @ U7lCIYq9Dw"" shows a 9♠, J♦.",2022-01-24T08:06:29.188Z,164301158918800
"""Noah @ hvFAi57e8x"" calls 2.95",2022-01-24T08:06:28.341Z,164301158834100
"""Noah M. @ U7lCIYq9Dw"" bets 2.95",2022-01-24T08:06:09.769Z,164301156976900
"The player ""Ananya @ bkdD3UGpKq"" requested a seat.",2022-01-24T08:06:00.744Z,164301156074400
"River: A♥, Q♦, A♣, 8♣ [Q♣]",2022-01-24T08:05:58.808Z,164301155880800
"""Noah M. @ U7lCIYq9Dw"" calls 1.70",2022-01-24T08:05:57.907Z,164301155790700
"""Noah @ hvFAi57e8x"" raises to 1.70",2022-01-24T08:05:50.521Z,164301155052100
"""Noah M. @ U7lCIYq9Dw"" bets 0.85",2022-01-24T08:05:47.099Z,164301154709900
"Turn: A♥, Q♦, A♣ [8♣]",2022-01-24T08:05:36.276Z,164301153627600
"""Noah @ hvFAi57e8x"" checks",2022-01-24T08:05:35.448Z,164301153544800
"""Noah M. @ U7lCIYq9Dw"" checks",2022-01-24T08:05:33.902Z,164301153390200
"Flop:  [A♥, Q♦, A♣]",2022-01-24T08:05:29.124Z,164301152912400
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T08:05:28.274Z,164301152827400
"""Noah M. @ U7lCIYq9Dw"" calls 1.00",2022-01-24T08:05:24.831Z,164301152483100
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T08:05:20.783Z,164301152078300
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T08:05:19.751Z,164301151975100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T08:05:04.025Z,164301150402500
"""Noah @ hvFAi57e8x"" raises to 1.00",2022-01-24T08:05:03.057Z,164301150305700
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T08:04:53.086Z,164301149308600
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T08:04:52.113Z,164301149211300
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:04:50.595Z,164301149059500
"""Rohan @ cb_1tyfgts"" calls 0.20",2022-01-24T08:04:49.592Z,164301148959200
"""Noah M. @ U7lCIYq9Dw"" calls 0.20",2022-01-24T08:04:43.622Z,164301148362200
"""Kevin @ g2ZSrGRe4i"" posts a big blind of 0.20",2022-01-24T08:04:35.430Z,164301147543013
"""Real #1 Zach @ BBsZMWPFSI"" posts a small blind of 0.10",2022-01-24T08:04:35.430Z,164301147543012
"Your hand is 2♠, 3♥",2022-01-24T08:04:35.430Z,164301147543004
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (39.70) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (63.83) | #3 ""Kevin @ g2ZSrGRe4i"" (66.58) | #4 ""Noah M. @ U7lCIYq9Dw"" (11.37) | #5 ""Rohan @ cb_1tyfgts"" (24.64) | #6 ""Sam @ QR-4gITocS"" (31.76) | #8 ""#1 Zach @ vAnWuTY_FS"" (28.46) | #9 ""Jared @ h0BlfhuN9N"" (17.66) | #10 ""Noah @ hvFAi57e8x"" (8.00)",2022-01-24T08:04:35.430Z,164301147543002
"-- starting hand #28  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-24T08:04:35.430Z,164301147543001
"The player ""josh @ gmjEyyJIH3"" quits the game with a stack of 0.00.",2022-01-24T08:04:35.430Z,164301147543000
"-- ending hand #27 --",2022-01-24T08:04:29.383Z,164301146938303
"""josh @ gmjEyyJIH3"" shows a Q♥, K♣.",2022-01-24T08:04:29.383Z,164301146938302
"""Real #1 Zach @ BBsZMWPFSI"" collected 21.60 from pot with Straight, Q High (combination: Q♦, J♦, 10♣, 9♦, 8♥)",2022-01-24T08:04:29.383Z,164301146938301
"""Real #1 Zach @ BBsZMWPFSI"" shows a 10♣, 9♦.",2022-01-24T08:04:29.383Z,164301146938300
"""josh @ gmjEyyJIH3"" calls 7.40 and go all in",2022-01-24T08:04:28.542Z,164301146854200
"""Real #1 Zach @ BBsZMWPFSI"" bets 7.40 and go all in",2022-01-24T08:04:11.708Z,164301145170800
"River: J♦, 9♣, Q♦, 8♥ [7♥]",2022-01-24T08:04:00.815Z,164301144081500
"""Real #1 Zach @ BBsZMWPFSI"" calls 1.70",2022-01-24T08:03:59.999Z,164301143999900
"""josh @ gmjEyyJIH3"" bets 1.70",2022-01-24T08:03:47.174Z,164301142717400
"""Real #1 Zach @ BBsZMWPFSI"" checks",2022-01-24T08:03:41.757Z,164301142175700
"Turn: J♦, 9♣, Q♦ [8♥]",2022-01-24T08:03:36.808Z,164301141680800
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T08:03:35.972Z,164301141597200
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T08:03:33.358Z,164301141335800
"""Real #1 Zach @ BBsZMWPFSI"" calls 0.85",2022-01-24T08:03:30.391Z,164301141039100
"""josh @ gmjEyyJIH3"" bets 0.85",2022-01-24T08:03:27.055Z,164301140705500
"""Rohan @ cb_1tyfgts"" checks",2022-01-24T08:03:20.993Z,164301140099300
"""Kevin @ g2ZSrGRe4i"" checks",2022-01-24T08:03:14.544Z,164301139454400
"""Real #1 Zach @ BBsZMWPFSI"" checks",2022-01-24T08:03:11.783Z,164301139178300
"Flop:  [J♦, 9♣, Q♦]",2022-01-24T08:03:07.355Z,164301138735500
"""Real #1 Zach @ BBsZMWPFSI"" calls 0.40",2022-01-24T08:03:06.516Z,164301138651600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T08:03:00.283Z,164301138028300
"""Noah @ hvFAi57e8x"" folds",2022-01-24T08:02:59.288Z,164301137928800
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T08:02:58.269Z,164301137826900
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T08:02:57.078Z,164301137707800
"""josh @ gmjEyyJIH3"" calls 0.40",2022-01-24T08:02:56.154Z,164301137615400
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:02:52.639Z,164301137263900
"""Rohan @ cb_1tyfgts"" calls 0.40",2022-01-24T08:02:51.685Z,164301137168500
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T08:02:43.411Z,164301136341100
"""Kevin @ g2ZSrGRe4i"" raises to 0.40",2022-01-24T08:02:42.392Z,164301136239200
"""Real #1 Zach @ BBsZMWPFSI"" posts a big blind of 0.20",2022-01-24T08:02:37.743Z,164301135774313
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.10",2022-01-24T08:02:37.743Z,164301135774312
"Your hand is 10♣, 9♦",2022-01-24T08:02:37.743Z,164301135774303
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (39.80) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (52.58) | #3 ""Kevin @ g2ZSrGRe4i"" (66.98) | #4 ""Noah M. @ U7lCIYq9Dw"" (11.37) | #5 ""Rohan @ cb_1tyfgts"" (25.04) | #6 ""Sam @ QR-4gITocS"" (31.76) | #7 ""josh @ gmjEyyJIH3"" (10.35) | #8 ""#1 Zach @ vAnWuTY_FS"" (28.46) | #9 ""Jared @ h0BlfhuN9N"" (17.66) | #10 ""Noah @ hvFAi57e8x"" (8.00)",2022-01-24T08:02:37.743Z,164301135774301
"-- starting hand #27  (No Limit Texas Hold'em) (dealer: ""Noah @ hvFAi57e8x"") --",2022-01-24T08:02:37.743Z,164301135774300
"-- ending hand #26 --",2022-01-24T08:02:31.726Z,164301135172601
"""Jared @ h0BlfhuN9N"" collected 17.66 from pot with Three of a Kind, 10's (combination: 10♦, 10♥, 10♠, A♥, K♣)",2022-01-24T08:02:31.726Z,164301135172600
"River: 10♥, 10♠, 5♥, A♥ [7♥]",2022-01-24T08:02:27.711Z,164301134771100
"""Jared @ h0BlfhuN9N"" shows a 10♦, K♣.",2022-01-24T08:02:23.706Z,164301134370601
"""Kevin @ g2ZSrGRe4i"" shows a Q♣, 3♣.",2022-01-24T08:02:23.706Z,164301134370600
"Some players choose to not run it twice.",2022-01-24T08:02:22.818Z,164301134281801
"""Jared @ h0BlfhuN9N"" chooses to not run it twice.",2022-01-24T08:02:22.818Z,164301134281800
"Remaining players decide whether to run it twice.",2022-01-24T08:02:20.925Z,164301134092501
"""Kevin @ g2ZSrGRe4i"" calls 6.58",2022-01-24T08:02:20.925Z,164301134092500
"""Jared @ h0BlfhuN9N"" raises to 6.58 and go all in",2022-01-24T08:02:08.608Z,164301132860800
"""Kevin @ g2ZSrGRe4i"" bets 4.00",2022-01-24T08:02:06.024Z,164301132602400
"Turn: 10♥, 10♠, 5♥ [A♥]",2022-01-24T08:01:54.476Z,164301131447600
"""Jared @ h0BlfhuN9N"" calls 1.50",2022-01-24T08:01:53.609Z,164301131360900
"""josh @ gmjEyyJIH3"" folds",2022-01-24T08:01:51.808Z,164301131180800
"""Kevin @ g2ZSrGRe4i"" bets 1.50",2022-01-24T08:01:49.522Z,164301130952200
"Flop:  [10♥, 10♠, 5♥]",2022-01-24T08:01:42.815Z,164301130281500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T08:01:41.944Z,164301130194400
"""Noah @ hvFAi57e8x"" folds",2022-01-24T08:01:40.907Z,164301130090700
"""Jared @ h0BlfhuN9N"" calls 0.40",2022-01-24T08:01:37.412Z,164301129741200
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T08:01:35.030Z,164301129503000
"""josh @ gmjEyyJIH3"" calls 0.40",2022-01-24T08:01:33.796Z,164301129379600
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:01:30.702Z,164301129070200
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T08:01:29.724Z,164301128972400
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T08:01:26.498Z,164301128649800
"""Kevin @ g2ZSrGRe4i"" raises to 0.40",2022-01-24T08:01:25.562Z,164301128556200
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T08:01:20.474Z,164301128047400
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.20",2022-01-24T08:01:09.388Z,164301126938813
"""Noah @ hvFAi57e8x"" posts a small blind of 0.10",2022-01-24T08:01:09.388Z,164301126938812
"Your hand is 3♦, 5♣",2022-01-24T08:01:09.388Z,164301126938803
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (40.00) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (52.58) | #3 ""Kevin @ g2ZSrGRe4i"" (75.46) | #4 ""Noah M. @ U7lCIYq9Dw"" (11.37) | #5 ""Rohan @ cb_1tyfgts"" (25.04) | #6 ""Sam @ QR-4gITocS"" (31.76) | #7 ""josh @ gmjEyyJIH3"" (10.75) | #8 ""#1 Zach @ vAnWuTY_FS"" (28.46) | #9 ""Jared @ h0BlfhuN9N"" (8.48) | #10 ""Noah @ hvFAi57e8x"" (8.10)",2022-01-24T08:01:09.388Z,164301126938801
"-- starting hand #26  (No Limit Texas Hold'em) (dealer: ""Jared @ h0BlfhuN9N"") --",2022-01-24T08:01:09.388Z,164301126938800
"-- ending hand #25 --",2022-01-24T08:01:06.387Z,164301126638702
"""josh @ gmjEyyJIH3"" collected 2.60 from pot",2022-01-24T08:01:06.387Z,164301126638701
"Uncalled bet of 0.77 returned to ""josh @ gmjEyyJIH3""",2022-01-24T08:01:06.387Z,164301126638700
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T08:01:05.508Z,164301126550800
"""josh @ gmjEyyJIH3"" bets 0.77",2022-01-24T08:01:03.713Z,164301126371300
"""Rohan @ cb_1tyfgts"" checks",2022-01-24T08:00:54.991Z,164301125499100
"Flop:  [K♦, 3♠, 4♥]",2022-01-24T08:00:49.913Z,164301124991300
"""Rohan @ cb_1tyfgts"" calls 1.15",2022-01-24T08:00:49.070Z,164301124907000
"""Noah @ hvFAi57e8x"" folds",2022-01-24T08:00:46.862Z,164301124686200
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T08:00:44.708Z,164301124470800
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T08:00:43.739Z,164301124373900
"""josh @ gmjEyyJIH3"" raises to 1.15",2022-01-24T08:00:41.955Z,164301124195500
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:00:33.830Z,164301123383000
"""Rohan @ cb_1tyfgts"" calls 0.20",2022-01-24T08:00:32.824Z,164301123282400
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T08:00:15.170Z,164301121517000
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T08:00:14.182Z,164301121418200
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T08:00:13.226Z,164301121322600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T08:00:06.758Z,164301120675800
"""Noah @ hvFAi57e8x"" posts a big blind of 0.20",2022-01-24T08:00:05.635Z,164301120563513
"""Jared @ h0BlfhuN9N"" posts a small blind of 0.10",2022-01-24T08:00:05.635Z,164301120563512
"Your hand is 8♣, J♠",2022-01-24T08:00:05.635Z,164301120563503
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (40.00) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (52.58) | #3 ""Kevin @ g2ZSrGRe4i"" (75.46) | #4 ""Noah M. @ U7lCIYq9Dw"" (11.37) | #5 ""Rohan @ cb_1tyfgts"" (26.19) | #6 ""Sam @ QR-4gITocS"" (31.76) | #7 ""josh @ gmjEyyJIH3"" (9.30) | #8 ""#1 Zach @ vAnWuTY_FS"" (28.46) | #9 ""Jared @ h0BlfhuN9N"" (8.58) | #10 ""Noah @ hvFAi57e8x"" (8.30)",2022-01-24T08:00:05.635Z,164301120563501
"-- starting hand #25  (No Limit Texas Hold'em) (dealer: ""#1 Zach @ vAnWuTY_FS"") --",2022-01-24T08:00:05.635Z,164301120563500
"-- ending hand #24 --",2022-01-24T08:00:02.631Z,164301120263102
"""Kevin @ g2ZSrGRe4i"" collected 3.14 from pot",2022-01-24T08:00:02.631Z,164301120263101
"Uncalled bet of 3.14 returned to ""Kevin @ g2ZSrGRe4i""",2022-01-24T08:00:02.631Z,164301120263100
"""Sam @ QR-4gITocS"" folds",2022-01-24T08:00:01.720Z,164301120172000
"""Kevin @ g2ZSrGRe4i"" bets 3.14",2022-01-24T07:59:51.937Z,164301119193700
"Flop:  [Q♦, K♠, 5♥]",2022-01-24T07:59:44.711Z,164301118471100
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T07:59:43.899Z,164301118389900
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T07:59:40.903Z,164301118090300
"""josh @ gmjEyyJIH3"" folds",2022-01-24T07:59:39.949Z,164301117994900
"""Sam @ QR-4gITocS"" calls 1.42",2022-01-24T07:59:38.973Z,164301117897300
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T07:59:36.492Z,164301117649200
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T07:59:32.987Z,164301117298700
"""Kevin @ g2ZSrGRe4i"" raises to 1.42",2022-01-24T07:59:31.344Z,164301117134400
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T07:59:20.610Z,164301116061000
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T07:59:12.047Z,164301115204700
"""Noah @ hvFAi57e8x"" folds",2022-01-24T07:59:11.109Z,164301115110900
"""Jared @ h0BlfhuN9N"" posts a big blind of 0.20",2022-01-24T07:59:08.937Z,164301114893713
"""#1 Zach @ vAnWuTY_FS"" posts a small blind of 0.10",2022-01-24T07:59:08.937Z,164301114893712
"Your hand is 3♦, 4♥",2022-01-24T07:59:08.937Z,164301114893703
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (40.00) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (52.58) | #3 ""Kevin @ g2ZSrGRe4i"" (73.74) | #4 ""Noah M. @ U7lCIYq9Dw"" (11.37) | #5 ""Rohan @ cb_1tyfgts"" (26.19) | #6 ""Sam @ QR-4gITocS"" (33.18) | #7 ""josh @ gmjEyyJIH3"" (9.30) | #8 ""#1 Zach @ vAnWuTY_FS"" (28.56) | #9 ""Jared @ h0BlfhuN9N"" (8.78) | #10 ""Noah @ hvFAi57e8x"" (8.30)",2022-01-24T07:59:08.937Z,164301114893701
"-- starting hand #24  (No Limit Texas Hold'em) (dealer: ""josh @ gmjEyyJIH3"") --",2022-01-24T07:59:08.937Z,164301114893700
"-- ending hand #23 --",2022-01-24T07:59:05.934Z,164301114593402
"""Kevin @ g2ZSrGRe4i"" collected 1.30 from pot",2022-01-24T07:59:05.934Z,164301114593401
"Uncalled bet of 0.65 returned to ""Kevin @ g2ZSrGRe4i""",2022-01-24T07:59:05.934Z,164301114593400
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T07:59:05.050Z,164301114505000
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T07:59:04.097Z,164301114409700
"""Kevin @ g2ZSrGRe4i"" bets 0.65",2022-01-24T07:59:01.504Z,164301114150400
"""#1 Zach @ vAnWuTY_FS"" checks",2022-01-24T07:58:56.439Z,164301113643900
"Flop:  [Q♣, 10♣, 2♦]",2022-01-24T07:58:54.326Z,164301113432600
"""#1 Zach @ vAnWuTY_FS"" calls 0.40",2022-01-24T07:58:53.517Z,164301113351700
"""josh @ gmjEyyJIH3"" folds",2022-01-24T07:58:52.551Z,164301113255100
"""Sam @ QR-4gITocS"" folds",2022-01-24T07:58:51.410Z,164301113141000
"""Rohan @ cb_1tyfgts"" calls 0.40",2022-01-24T07:58:50.462Z,164301113046200
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T07:58:48.006Z,164301112800600
"""Kevin @ g2ZSrGRe4i"" raises to 0.40",2022-01-24T07:58:47.026Z,164301112702600
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T07:58:40.263Z,164301112026300
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T07:58:37.641Z,164301111764100
"""Noah @ hvFAi57e8x"" folds",2022-01-24T07:58:36.619Z,164301111661900
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T07:58:35.676Z,164301111567600
"""#1 Zach @ vAnWuTY_FS"" posts a big blind of 0.20",2022-01-24T07:58:32.109Z,164301111210914
"""josh @ gmjEyyJIH3"" posts a small blind of 0.10",2022-01-24T07:58:32.109Z,164301111210913
"Your hand is 7♣, 4♣",2022-01-24T07:58:32.109Z,164301111210904
