entry,at,order
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T11:09:02.300Z,164328174230000
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:08:57.015Z,164328173701500
"Flop:  [8♣, K♠, Q♦]",2022-01-27T11:08:54.615Z,164328173461500
"""Jared @ h0BlfhuN9N"" calls 1.50",2022-01-27T11:08:53.804Z,164328173380400
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:08:51.018Z,164328173101800
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:08:49.505Z,164328172950500
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:08:46.720Z,164328172672000
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:08:44.410Z,164328172441000
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:08:43.505Z,164328172350500
"""Aidan @ Cjnby_nuhl"" raises to 1.50",2022-01-27T11:08:42.578Z,164328172257800
"""Jared @ h0BlfhuN9N"" posts a big blind of 0.50",2022-01-27T11:08:39.112Z,164328171911210
"""Sam @ QR-4gITocS"" posts a small blind of 0.25",2022-01-27T11:08:39.112Z,164328171911209
"Your hand is Q♣, 5♦",2022-01-27T11:08:39.112Z,164328171911208
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (86.41) | #4 ""Matthew @ G22Ye5FGsz"" (39.30) | #5 ""Sam @ QR-4gITocS"" (65.98) | #6 ""Jared @ h0BlfhuN9N"" (85.92) | #7 ""Aidan @ Cjnby_nuhl"" (83.82) | #9 ""Eduardo @ vAnWuTY_FS"" (26.72) | #10 ""Zach @ BBsZMWPFSI"" (62.35)",2022-01-27T11:08:39.112Z,164328171911201
"-- starting hand #167  (No Limit Texas Hold'em) (dealer: ""Matthew @ G22Ye5FGsz"") --",2022-01-27T11:08:39.112Z,164328171911200
"-- ending hand #166 --",2022-01-27T11:08:36.111Z,164328171611102
"""Rohan @ Q8ZCor2YJG"" collected 10.44 from pot",2022-01-27T11:08:36.111Z,164328171611101
"Uncalled bet of 5.00 returned to ""Rohan @ Q8ZCor2YJG""",2022-01-27T11:08:36.111Z,164328171611100
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:08:35.299Z,164328171529900
"""Rohan @ Q8ZCor2YJG"" bets 5.00",2022-01-27T11:08:31.912Z,164328171191200
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:08:24.676Z,164328170467600
"Turn: 2♣, 3♦, 6♣ [7♥]",2022-01-27T11:08:22.987Z,164328170298700
"""Jared @ h0BlfhuN9N"" calls 2.22",2022-01-27T11:08:22.110Z,164328170211000
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:08:20.585Z,164328170058500
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:08:19.655Z,164328169965500
"""Rohan @ Q8ZCor2YJG"" bets 2.22",2022-01-27T11:08:18.196Z,164328169819600
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:08:12.332Z,164328169233200
"""Sam @ QR-4gITocS"" checks",2022-01-27T11:08:10.118Z,164328169011800
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:08:05.150Z,164328168515000
"Flop:  [2♣, 3♦, 6♣]",2022-01-27T11:08:02.969Z,164328168296900
"""Sam @ QR-4gITocS"" calls 1.50",2022-01-27T11:08:02.114Z,164328168211400
"""Matthew @ G22Ye5FGsz"" calls 1.50",2022-01-27T11:08:00.738Z,164328168073800
"""Rohan @ Q8ZCor2YJG"" calls 1.50",2022-01-27T11:07:58.427Z,164328167842700
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:07:56.549Z,164328167654900
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:07:49.865Z,164328166986500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:07:48.927Z,164328166892700
"""Jared @ h0BlfhuN9N"" raises to 1.50",2022-01-27T11:07:47.987Z,164328166798700
"""Sam @ QR-4gITocS"" posts a big blind of 0.50",2022-01-27T11:07:43.957Z,164328166395710
"""Matthew @ G22Ye5FGsz"" posts a small blind of 0.25",2022-01-27T11:07:43.957Z,164328166395709
"Your hand is 9♠, 2♠",2022-01-27T11:07:43.957Z,164328166395708
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (79.69) | #4 ""Matthew @ G22Ye5FGsz"" (40.80) | #5 ""Sam @ QR-4gITocS"" (67.48) | #6 ""Jared @ h0BlfhuN9N"" (89.64) | #7 ""Aidan @ Cjnby_nuhl"" (83.82) | #9 ""Eduardo @ vAnWuTY_FS"" (26.72) | #10 ""Zach @ BBsZMWPFSI"" (62.35)",2022-01-27T11:07:43.957Z,164328166395701
"-- starting hand #166  (No Limit Texas Hold'em) (dealer: ""Rohan @ Q8ZCor2YJG"") --",2022-01-27T11:07:43.957Z,164328166395700
"-- ending hand #165 --",2022-01-27T11:07:40.957Z,164328166095702
"""Rohan @ Q8ZCor2YJG"" collected 3.50 from pot",2022-01-27T11:07:40.957Z,164328166095701
"Uncalled bet of 2.50 returned to ""Rohan @ Q8ZCor2YJG""",2022-01-27T11:07:40.957Z,164328166095700
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:07:40.056Z,164328166005600
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:07:39.081Z,164328165908100
"""Rohan @ Q8ZCor2YJG"" raises to 3.50",2022-01-27T11:07:38.038Z,164328165803800
"""Eduardo @ vAnWuTY_FS"" bets 1.00",2022-01-27T11:07:30.313Z,164328165031300
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:07:24.554Z,164328164455400
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T11:07:23.229Z,164328164322900
"Flop:  [7♦, 4♥, A♥]",2022-01-27T11:07:18.823Z,164328163882300
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:07:17.999Z,164328163799900
"""Rohan @ Q8ZCor2YJG"" calls 0.50",2022-01-27T11:07:15.255Z,164328163525500
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:07:13.272Z,164328163327200
"""Eduardo @ vAnWuTY_FS"" calls 0.50",2022-01-27T11:07:12.301Z,164328163230100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:07:07.598Z,164328162759800
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:07:06.697Z,164328162669700
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:07:05.746Z,164328162574600
"""Matthew @ G22Ye5FGsz"" posts a big blind of 0.50",2022-01-27T11:07:01.806Z,164328162180610
"""Rohan @ Q8ZCor2YJG"" posts a small blind of 0.25",2022-01-27T11:07:01.806Z,164328162180609
"Your hand is 10♣, 2♠",2022-01-27T11:07:01.806Z,164328162180608
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (77.69) | #4 ""Matthew @ G22Ye5FGsz"" (41.30) | #5 ""Sam @ QR-4gITocS"" (67.48) | #6 ""Jared @ h0BlfhuN9N"" (89.64) | #7 ""Aidan @ Cjnby_nuhl"" (83.82) | #9 ""Eduardo @ vAnWuTY_FS"" (28.22) | #10 ""Zach @ BBsZMWPFSI"" (62.35)",2022-01-27T11:07:01.806Z,164328162180601
"-- starting hand #165  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-27T11:07:01.806Z,164328162180600
"""Zach @ BBsZMWPFSI"" shows a A♥, A♦.",2022-01-27T11:06:59.544Z,164328161954400
"-- ending hand #164 --",2022-01-27T11:06:58.114Z,164328161811402
"""Zach @ BBsZMWPFSI"" collected 10.22 from pot",2022-01-27T11:06:58.114Z,164328161811401
"Uncalled bet of 10.22 returned to ""Zach @ BBsZMWPFSI""",2022-01-27T11:06:58.114Z,164328161811400
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:06:57.247Z,164328161724700
"""Zach @ BBsZMWPFSI"" bets 10.22",2022-01-27T11:06:54.327Z,164328161432700
"Flop:  [9♠, K♠, 4♠]",2022-01-27T11:06:36.881Z,164328159688100
"""Sam @ QR-4gITocS"" calls 4.86",2022-01-27T11:06:36.052Z,164328159605200
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:06:34.159Z,164328159415900
"""Zach @ BBsZMWPFSI"" raises to 4.86",2022-01-27T11:06:32.703Z,164328159270300
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:06:26.418Z,164328158641800
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:06:25.401Z,164328158540100
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:06:24.499Z,164328158449900
"""Sam @ QR-4gITocS"" raises to 1.43",2022-01-27T11:06:21.393Z,164328158139300
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:06:17.756Z,164328157775600
"""Rohan @ Q8ZCor2YJG"" posts a big blind of 0.50",2022-01-27T11:06:16.269Z,164328157626910
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-27T11:06:16.269Z,164328157626909
"Your hand is A♥, A♦",2022-01-27T11:06:16.269Z,164328157626908
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (78.19) | #4 ""Matthew @ G22Ye5FGsz"" (41.30) | #5 ""Sam @ QR-4gITocS"" (72.34) | #6 ""Jared @ h0BlfhuN9N"" (89.64) | #7 ""Aidan @ Cjnby_nuhl"" (83.82) | #9 ""Eduardo @ vAnWuTY_FS"" (28.22) | #10 ""Zach @ BBsZMWPFSI"" (56.99)",2022-01-27T11:06:16.269Z,164328157626901
"-- starting hand #164  (No Limit Texas Hold'em) (dealer: ""Eduardo @ vAnWuTY_FS"") --",2022-01-27T11:06:16.269Z,164328157626900
"-- ending hand #163 --",2022-01-27T11:06:13.267Z,164328157326702
"""Eduardo @ vAnWuTY_FS"" collected 5.93 from pot",2022-01-27T11:06:13.267Z,164328157326701
"Uncalled bet of 2.96 returned to ""Eduardo @ vAnWuTY_FS""",2022-01-27T11:06:13.267Z,164328157326700
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:06:12.322Z,164328157232200
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:06:08.855Z,164328156885500
"""Eduardo @ vAnWuTY_FS"" bets 2.96",2022-01-27T11:06:07.273Z,164328156727300
"Turn: 3♣, K♥, 8♥ [5♥]",2022-01-27T11:06:03.661Z,164328156366100
"""Sam @ QR-4gITocS"" checks",2022-01-27T11:06:02.750Z,164328156275000
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T11:06:01.716Z,164328156171600
"""Eduardo @ vAnWuTY_FS"" checks",2022-01-27T11:05:59.613Z,164328155961300
"Flop:  [3♣, K♥, 8♥]",2022-01-27T11:05:57.056Z,164328155705600
"""Rohan @ Q8ZCor2YJG"" calls 1.81",2022-01-27T11:05:56.170Z,164328155617000
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:05:53.606Z,164328155360600
"""Eduardo @ vAnWuTY_FS"" calls 1.81",2022-01-27T11:05:52.602Z,164328155260200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:05:48.915Z,164328154891500
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:05:40.930Z,164328154093000
"""Sam @ QR-4gITocS"" raises to 1.81",2022-01-27T11:05:39.883Z,164328153988300
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:05:35.828Z,164328153582800
"""Rohan @ Q8ZCor2YJG"" calls 0.50",2022-01-27T11:05:31.849Z,164328153184900
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-27T11:05:28.862Z,164328152886211
"""Eduardo @ vAnWuTY_FS"" posts a small blind of 0.25",2022-01-27T11:05:28.862Z,164328152886210
"Your hand is 5♦, 2♥",2022-01-27T11:05:28.862Z,164328152886209
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (80.00) | #4 ""Matthew @ G22Ye5FGsz"" (41.30) | #5 ""Sam @ QR-4gITocS"" (74.15) | #6 ""Jared @ h0BlfhuN9N"" (89.64) | #7 ""Aidan @ Cjnby_nuhl"" (83.82) | #9 ""Eduardo @ vAnWuTY_FS"" (24.10) | #10 ""Zach @ BBsZMWPFSI"" (57.49)",2022-01-27T11:05:28.862Z,164328152886202
"-- starting hand #163  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-27T11:05:28.862Z,164328152886201
"The player ""Rohan @ Q8ZCor2YJG"" joined the game with a stack of 80.00.",2022-01-27T11:05:28.862Z,164328152886200
"-- ending hand #162 --",2022-01-27T11:05:25.782Z,164328152578203
"""Matthew @ G22Ye5FGsz"" shows a 10♣, Q♦.",2022-01-27T11:05:25.782Z,164328152578202
"""Jared @ h0BlfhuN9N"" collected 15.50 from pot with Flush, Kd High (combination: K♦, J♦, 8♦, 6♦, 4♦)",2022-01-27T11:05:25.782Z,164328152578201
"""Jared @ h0BlfhuN9N"" shows a K♦, J♥.",2022-01-27T11:05:25.782Z,164328152578200
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:05:24.883Z,164328152488300
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:05:20.552Z,164328152055200
"River: 6♦, J♦, 8♦, 4♦ [4♠]",2022-01-27T11:05:11.176Z,164328151117600
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:05:10.368Z,164328151036800
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:05:07.846Z,164328150784600
"Turn: 6♦, J♦, 8♦ [4♦]",2022-01-27T11:05:03.570Z,164328150357000
"""Matthew @ G22Ye5FGsz"" calls 4.00",2022-01-27T11:05:02.735Z,164328150273500
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:04:56.464Z,164328149646400
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:04:55.469Z,164328149546900
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:04:54.480Z,164328149448000
"""Jared @ h0BlfhuN9N"" bets 4.00",2022-01-27T11:04:52.612Z,164328149261200
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:04:43.570Z,164328148357000
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T11:04:42.109Z,164328148210900
"""Eduardo @ vAnWuTY_FS"" checks",2022-01-27T11:04:37.368Z,164328147736800
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T11:04:36.239Z,164328147623900
"Flop:  [6♦, J♦, 8♦]",2022-01-27T11:04:33.142Z,164328147314200
"""Eduardo @ vAnWuTY_FS"" calls 1.50",2022-01-27T11:04:32.259Z,164328147225900
"""Aidan @ Cjnby_nuhl"" calls 1.50",2022-01-27T11:04:31.234Z,164328147123400
"""Jared @ h0BlfhuN9N"" calls 1.50",2022-01-27T11:04:30.065Z,164328147006500
"The admin approved the player ""Rohan @ Q8ZCor2YJG"" participation with a stack of 80.00.",2022-01-27T11:04:28.685Z,164328146868500
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:04:27.625Z,164328146762500
"""Matthew @ G22Ye5FGsz"" calls 1.50",2022-01-27T11:04:26.633Z,164328146663300
"""Zach @ BBsZMWPFSI"" raises to 1.50",2022-01-27T11:04:24.613Z,164328146461300
"The player ""Rohan @ Q8ZCor2YJG"" requested a seat.",2022-01-27T11:04:23.268Z,164328146326800
"""Eduardo @ vAnWuTY_FS"" posts a big blind of 0.50",2022-01-27T11:04:21.531Z,164328146153109
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.25",2022-01-27T11:04:21.531Z,164328146153108
"Your hand is 7♥, 6♥",2022-01-27T11:04:21.531Z,164328146153107
"Player stacks: #4 ""Matthew @ G22Ye5FGsz"" (46.80) | #5 ""Sam @ QR-4gITocS"" (74.15) | #6 ""Jared @ h0BlfhuN9N"" (79.64) | #7 ""Aidan @ Cjnby_nuhl"" (85.32) | #9 ""Eduardo @ vAnWuTY_FS"" (25.60) | #10 ""Zach @ BBsZMWPFSI"" (58.99)",2022-01-27T11:04:21.531Z,164328146153101
"-- starting hand #162  (No Limit Texas Hold'em) (dealer: ""Jared @ h0BlfhuN9N"") --",2022-01-27T11:04:21.531Z,164328146153100
"-- ending hand #161 --",2022-01-27T11:04:18.530Z,164328145853002
"""Aidan @ Cjnby_nuhl"" collected 2.50 from pot",2022-01-27T11:04:18.530Z,164328145853001
"Uncalled bet of 1.50 returned to ""Aidan @ Cjnby_nuhl""",2022-01-27T11:04:18.530Z,164328145853000
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:04:17.659Z,164328145765900
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:04:14.311Z,164328145431100
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:04:09.463Z,164328144946300
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:04:07.331Z,164328144733100
"""Aidan @ Cjnby_nuhl"" bets 1.50",2022-01-27T11:04:03.127Z,164328144312700
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:03:57.197Z,164328143719700
"Flop:  [A♦, Q♦, 5♦]",2022-01-27T11:03:53.997Z,164328143399700
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T11:03:53.188Z,164328143318800
"""Jared @ h0BlfhuN9N"" calls 0.50",2022-01-27T11:03:50.462Z,164328143046200
"""Sam @ QR-4gITocS"" calls 0.50",2022-01-27T11:03:48.707Z,164328142870700
"""Matthew @ G22Ye5FGsz"" calls 0.50",2022-01-27T11:03:46.018Z,164328142601800
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-27T11:03:44.098Z,164328142409800
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:03:41.444Z,164328142144400
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.50",2022-01-27T11:03:39.498Z,164328141949810
"""Jared @ h0BlfhuN9N"" posts a small blind of 0.25",2022-01-27T11:03:39.498Z,164328141949809
"Your hand is 8♠, 9♣",2022-01-27T11:03:39.498Z,164328141949808
"Player stacks: #4 ""Matthew @ G22Ye5FGsz"" (47.30) | #5 ""Sam @ QR-4gITocS"" (74.65) | #6 ""Jared @ h0BlfhuN9N"" (80.14) | #7 ""Aidan @ Cjnby_nuhl"" (83.32) | #9 ""Eduardo @ vAnWuTY_FS"" (25.60) | #10 ""Zach @ BBsZMWPFSI"" (59.49)",2022-01-27T11:03:39.498Z,164328141949802
"-- starting hand #161  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-27T11:03:39.498Z,164328141949801
"The player ""Rohan @ Q8ZCor2YJG"" quits the game with a stack of 0.00.",2022-01-27T11:03:39.498Z,164328141949800
"-- ending hand #160 --",2022-01-27T11:03:36.327Z,164328141632701
"""Jared @ h0BlfhuN9N"" collected 57.03 from pot with Two Pair, Q's & 10's (combination: Q♣, Q♦, 10♥, 10♦, 5♥)",2022-01-27T11:03:36.327Z,164328141632700
"River: Q♦, 10♦, 4♣, 3♦ [5♥]",2022-01-27T11:03:32.317Z,164328141231700
"""Jared @ h0BlfhuN9N"" shows a 10♥, Q♣.",2022-01-27T11:03:28.291Z,164328140829101
"""Rohan @ Q8ZCor2YJG"" shows a 8♦, A♥.",2022-01-27T11:03:28.291Z,164328140829100
"""Rohan @ Q8ZCor2YJG"" calls 19.64 and go all in",2022-01-27T11:03:27.484Z,164328140748400
"""Jared @ h0BlfhuN9N"" raises to 19.64 and go all in",2022-01-27T11:03:20.965Z,164328140096500
"""Rohan @ Q8ZCor2YJG"" bets 13.31",2022-01-27T11:03:17.794Z,164328139779400
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:03:10.648Z,164328139064800
"Turn: Q♦, 10♦, 4♣ [3♦]",2022-01-27T11:03:08.428Z,164328138842800
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:03:07.614Z,164328138761400
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:03:03.766Z,164328138376600
"""Jared @ h0BlfhuN9N"" calls 5.00",2022-01-27T11:03:02.853Z,164328138285300
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:02:58.981Z,164328137898100
"""Rohan @ Q8ZCor2YJG"" bets 5.00",2022-01-27T11:02:55.676Z,164328137567600
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T11:02:49.032Z,164328136903200
"""Eduardo @ vAnWuTY_FS"" checks",2022-01-27T11:02:47.469Z,164328136746900
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:02:45.028Z,164328136502800
"Flop:  [Q♦, 10♦, 4♣]",2022-01-27T11:02:41.802Z,164328136180200
"""Zach @ BBsZMWPFSI"" calls 1.50",2022-01-27T11:02:40.898Z,164328136089800
"""Eduardo @ vAnWuTY_FS"" calls 1.50",2022-01-27T11:02:35.698Z,164328135569800
"""Jared @ h0BlfhuN9N"" calls 1.50",2022-01-27T11:02:34.639Z,164328135463900
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:02:32.908Z,164328135290800
"""Matthew @ G22Ye5FGsz"" calls 1.50",2022-01-27T11:02:31.377Z,164328135137700
"""Rohan @ Q8ZCor2YJG"" raises to 1.50",2022-01-27T11:02:29.457Z,164328134945700
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-27T11:02:24.071Z,164328134407100
"""Eduardo @ vAnWuTY_FS"" calls 0.50",2022-01-27T11:02:19.943Z,164328133994300
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:02:18.902Z,164328133890200
"""Jared @ h0BlfhuN9N"" posts a big blind of 0.50",2022-01-27T11:02:16.789Z,164328133678910
"""Sam @ QR-4gITocS"" posts a small blind of 0.25",2022-01-27T11:02:16.789Z,164328133678909
"Your hand is K♠, 5♠",2022-01-27T11:02:16.789Z,164328133678908
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (26.14) | #4 ""Matthew @ G22Ye5FGsz"" (48.80) | #5 ""Sam @ QR-4gITocS"" (74.90) | #6 ""Jared @ h0BlfhuN9N"" (49.25) | #7 ""Aidan @ Cjnby_nuhl"" (83.32) | #9 ""Eduardo @ vAnWuTY_FS"" (27.10) | #10 ""Zach @ BBsZMWPFSI"" (60.99)",2022-01-27T11:02:16.789Z,164328133678901
"-- starting hand #160  (No Limit Texas Hold'em) (dealer: ""Matthew @ G22Ye5FGsz"") --",2022-01-27T11:02:16.789Z,164328133678900
"-- ending hand #159 --",2022-01-27T11:02:13.760Z,164328133376002
"""Aidan @ Cjnby_nuhl"" collected 9.75 from pot",2022-01-27T11:02:13.760Z,164328133376001
"Uncalled bet of 4.50 returned to ""Aidan @ Cjnby_nuhl""",2022-01-27T11:02:13.760Z,164328133376000
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:02:12.893Z,164328133289300
"""Aidan @ Cjnby_nuhl"" bets 4.50",2022-01-27T11:01:54.517Z,164328131451700
"Turn: 10♥, 5♥, J♦ [8♠]",2022-01-27T11:01:46.939Z,164328130693900
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:01:46.078Z,164328130607800
"""Eduardo @ vAnWuTY_FS"" calls 2.50",2022-01-27T11:01:44.004Z,164328130400400
"""Aidan @ Cjnby_nuhl"" bets 2.50",2022-01-27T11:01:42.572Z,164328130257200
"""Sam @ QR-4gITocS"" checks",2022-01-27T11:01:36.965Z,164328129696500
"Flop:  [10♥, 5♥, J♦]",2022-01-27T11:01:34.588Z,164328129458800
"""Sam @ QR-4gITocS"" calls 1.50",2022-01-27T11:01:33.729Z,164328129372900
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:01:32.296Z,164328129229600
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:01:31.379Z,164328129137900
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:01:28.514Z,164328128851400
"""Eduardo @ vAnWuTY_FS"" calls 1.50",2022-01-27T11:01:23.458Z,164328128345800
"""Aidan @ Cjnby_nuhl"" raises to 1.50",2022-01-27T11:01:22.149Z,164328128214900
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:01:19.705Z,164328127970500
"""Sam @ QR-4gITocS"" posts a big blind of 0.50",2022-01-27T11:01:16.318Z,164328127631810
"""Matthew @ G22Ye5FGsz"" posts a small blind of 0.25",2022-01-27T11:01:16.318Z,164328127631809
"Your hand is 9♠, 3♠",2022-01-27T11:01:16.318Z,164328127631808
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (26.14) | #4 ""Matthew @ G22Ye5FGsz"" (49.05) | #5 ""Sam @ QR-4gITocS"" (76.40) | #6 ""Jared @ h0BlfhuN9N"" (49.25) | #7 ""Aidan @ Cjnby_nuhl"" (77.57) | #9 ""Eduardo @ vAnWuTY_FS"" (31.10) | #10 ""Zach @ BBsZMWPFSI"" (60.99)",2022-01-27T11:01:16.318Z,164328127631801
"-- starting hand #159  (No Limit Texas Hold'em) (dealer: ""Rohan @ Q8ZCor2YJG"") --",2022-01-27T11:01:16.318Z,164328127631800
"-- ending hand #158 --",2022-01-27T11:01:13.374Z,164328127337402
"""Rohan @ Q8ZCor2YJG"" collected 1.50 from pot",2022-01-27T11:01:13.374Z,164328127337401
"Uncalled bet of 0.50 returned to ""Rohan @ Q8ZCor2YJG""",2022-01-27T11:01:13.374Z,164328127337400
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:01:12.514Z,164328127251400
"""Matthew @ G22Ye5FGsz"" folds",2022-01-27T11:00:57.466Z,164328125746600
"""Rohan @ Q8ZCor2YJG"" bets 0.50",2022-01-27T11:00:56.490Z,164328125649000
"Turn: 7♦, A♥, Q♦ [K♣]",2022-01-27T11:00:45.098Z,164328124509800
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T11:00:44.232Z,164328124423200
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:00:40.985Z,164328124098500
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T11:00:39.493Z,164328123949300
"Flop:  [7♦, A♥, Q♦]",2022-01-27T11:00:35.446Z,164328123544600
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:00:34.550Z,164328123455000
"""Rohan @ Q8ZCor2YJG"" calls 0.50",2022-01-27T11:00:33.124Z,164328123312400
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-27T11:00:31.613Z,164328123161300
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:00:25.941Z,164328122594100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:00:25.001Z,164328122500100
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:00:24.087Z,164328122408700
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:00:14.772Z,164328121477200
"""Matthew @ G22Ye5FGsz"" posts a big blind of 0.50",2022-01-27T11:00:13.233Z,164328121323310
"""Rohan @ Q8ZCor2YJG"" posts a small blind of 0.25",2022-01-27T11:00:13.233Z,164328121323309
"Your hand is 10♥, 2♥",2022-01-27T11:00:13.233Z,164328121323308
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (25.14) | #4 ""Matthew @ G22Ye5FGsz"" (49.55) | #5 ""Sam @ QR-4gITocS"" (76.40) | #6 ""Jared @ h0BlfhuN9N"" (49.25) | #7 ""Aidan @ Cjnby_nuhl"" (77.57) | #9 ""Eduardo @ vAnWuTY_FS"" (31.10) | #10 ""Zach @ BBsZMWPFSI"" (61.49)",2022-01-27T11:00:13.233Z,164328121323301
"-- starting hand #158  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-27T11:00:13.233Z,164328121323300
"-- ending hand #157 --",2022-01-27T11:00:10.300Z,164328121030002
"""Rohan @ Q8ZCor2YJG"" collected 2.00 from pot",2022-01-27T11:00:10.300Z,164328121030001
"Uncalled bet of 2.00 returned to ""Rohan @ Q8ZCor2YJG""",2022-01-27T11:00:10.300Z,164328121030000
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:00:09.458Z,164328120945800
