entry,at,order
"""chris @ 51Oo9HrCe6"" checks",2022-01-28T05:46:43.918Z,164334880391800
"Flop:  [3♦, A♣, 2♦]",2022-01-28T05:46:42.390Z,164334880239000
"""John Juanda @ wKDv2fjGVE"" calls 3.00",2022-01-28T05:46:41.455Z,164334880145500
"The admin approved the player ""nick @ mgEbhursxz"" participation with a stack of 100.00.",2022-01-28T05:46:40.000Z,164334880000000
"The player ""Nate @ 8d8glJLxQP"" requested a seat.",2022-01-28T05:46:39.394Z,164334879939400
"""chris @ 51Oo9HrCe6"" calls 3.00",2022-01-28T05:46:38.822Z,164334879882200
"""kobe @ AlI4qMkitA"" folds",2022-01-28T05:46:36.429Z,164334879642900
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:46:28.353Z,164334878835300
"""Richard @ wJm8hSOUbv"" calls 3.00",2022-01-28T05:46:27.445Z,164334878744500
"""matt @ jY15iYWiO1"" raises to 3.00",2022-01-28T05:46:23.599Z,164334878359900
"""John Juanda @ wKDv2fjGVE"" calls 0.50",2022-01-28T05:46:20.501Z,164334878050100
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:46:19.436Z,164334877943600
"""chris @ 51Oo9HrCe6"" posts a big blind of 0.50",2022-01-28T05:46:17.934Z,164334877793410
"""kobe @ AlI4qMkitA"" posts a small blind of 0.25",2022-01-28T05:46:17.934Z,164334877793409
"Your hand is 7♦, K♣",2022-01-28T05:46:17.934Z,164334877793402
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (123.36) | #2 ""John Juanda @ wKDv2fjGVE"" (352.59) | #3 ""matt @ jY15iYWiO1"" (129.23) | #4 ""Richard @ wJm8hSOUbv"" (59.75) | #7 ""hen @ lThNfQ1a9c"" (171.62) | #9 ""kobe @ AlI4qMkitA"" (182.73) | #10 ""chris @ 51Oo9HrCe6"" (180.72)",2022-01-28T05:46:17.934Z,164334877793401
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""hen @ lThNfQ1a9c"") --",2022-01-28T05:46:17.934Z,164334877793400
"""Zach @ BBsZMWPFSI"" shows a 6♦, 4♠.",2022-01-28T05:46:13.221Z,164334877322100
"""Richard @ wJm8hSOUbv"" shows a A♠, 3♠.",2022-01-28T05:46:12.237Z,164334877223700
"""chris @ 51Oo9HrCe6"" shows a A♣, 5♣.",2022-01-28T05:46:11.459Z,164334877145900
"Undealt cards:  [6♠, 9♥, A♦, K♦, 5♠]",2022-01-28T05:46:10.942Z,164334877094200
"""hen @ lThNfQ1a9c"" shows a 10♦, 4♥.",2022-01-28T05:46:10.387Z,164334877038700
"""matt @ jY15iYWiO1"" shows a 8♣, 6♥.",2022-01-28T05:46:08.947Z,164334876894700
"-- ending hand #65 --",2022-01-28T05:46:08.521Z,164334876852102
"""chris @ 51Oo9HrCe6"" collected 23.50 from pot",2022-01-28T05:46:08.521Z,164334876852101
"Uncalled bet of 25.00 returned to ""chris @ 51Oo9HrCe6""",2022-01-28T05:46:08.521Z,164334876852100
"""matt @ jY15iYWiO1"" folds",2022-01-28T05:46:07.690Z,164334876769000
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T05:46:06.751Z,164334876675100
"""chris @ 51Oo9HrCe6"" raises to 35.00",2022-01-28T05:45:55.171Z,164334875517100
"The player ""nick @ mgEbhursxz"" requested a seat.",2022-01-28T05:45:53.342Z,164334875334200
"""kobe @ AlI4qMkitA"" folds",2022-01-28T05:45:43.266Z,164334874326600
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:45:42.366Z,164334874236600
"""Richard @ wJm8hSOUbv"" folds",2022-01-28T05:45:39.858Z,164334873985800
"""matt @ jY15iYWiO1"" raises to 10.00",2022-01-28T05:45:37.408Z,164334873740800
"""John Juanda @ wKDv2fjGVE"" calls 2.75",2022-01-28T05:45:28.542Z,164334872854200
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:45:25.247Z,164334872524700
"""chris @ 51Oo9HrCe6"" raises to 2.75",2022-01-28T05:45:24.323Z,164334872432300
"""kobe @ AlI4qMkitA"" posts a big blind of 0.50",2022-01-28T05:45:21.107Z,164334872110711
"""hen @ lThNfQ1a9c"" posts a small blind of 0.25",2022-01-28T05:45:21.107Z,164334872110710
"Your hand is 6♦, 4♠",2022-01-28T05:45:21.107Z,164334872110703
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (123.36) | #2 ""John Juanda @ wKDv2fjGVE"" (355.34) | #3 ""matt @ jY15iYWiO1"" (139.23) | #4 ""Richard @ wJm8hSOUbv"" (59.75) | #7 ""hen @ lThNfQ1a9c"" (171.87) | #9 ""kobe @ AlI4qMkitA"" (183.23) | #10 ""chris @ 51Oo9HrCe6"" (167.22)",2022-01-28T05:45:21.107Z,164334872110702
"-- starting hand #65  (No Limit Texas Hold'em) (dead button) --",2022-01-28T05:45:21.107Z,164334872110701
"The player ""Nate @ 8d8glJLxQP"" quits the game with a stack of 0.00.",2022-01-28T05:45:21.107Z,164334872110700
"-- ending hand #64 --",2022-01-28T05:45:14.954Z,164334871495403
"""Nate @ 8d8glJLxQP"" shows a K♥, J♦.",2022-01-28T05:45:14.954Z,164334871495402
"""John Juanda @ wKDv2fjGVE"" collected 196.28 from pot with Three of a Kind, K's (combination: K♠, K♣, K♦, Q♦, 10♠)",2022-01-28T05:45:14.954Z,164334871495401
"""John Juanda @ wKDv2fjGVE"" shows a Q♦, K♠.",2022-01-28T05:45:14.954Z,164334871495400
"""John Juanda @ wKDv2fjGVE"" calls 84.14",2022-01-28T05:45:14.125Z,164334871412500
"""Nate @ 8d8glJLxQP"" raises to 84.14 and go all in",2022-01-28T05:45:13.095Z,164334871309500
"""John Juanda @ wKDv2fjGVE"" raises to 73.50",2022-01-28T05:45:07.404Z,164334870740400
"""Nate @ 8d8glJLxQP"" bets 21.00",2022-01-28T05:44:53.040Z,164334869304000
"River: K♣, K♦, 10♠, 7♠ [2♦]",2022-01-28T05:44:44.018Z,164334868401800
"""John Juanda @ wKDv2fjGVE"" calls 7.50",2022-01-28T05:44:43.146Z,164334868314600
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:44:42.145Z,164334868214500
"""Nate @ 8d8glJLxQP"" bets 7.50",2022-01-28T05:44:38.988Z,164334867898800
"Turn: K♣, K♦, 10♠ [7♠]",2022-01-28T05:44:32.016Z,164334867201600
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T05:44:31.110Z,164334867111000
"""hen @ lThNfQ1a9c"" checks",2022-01-28T05:44:29.765Z,164334866976500
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T05:44:23.378Z,164334866337800
"Flop:  [K♣, K♦, 10♠]",2022-01-28T05:44:19.992Z,164334865999200
"""John Juanda @ wKDv2fjGVE"" calls 4.00",2022-01-28T05:44:19.077Z,164334865907700
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T05:44:07.089Z,164334864708900
"""kobe @ AlI4qMkitA"" folds",2022-01-28T05:44:06.077Z,164334864607700
"""hen @ lThNfQ1a9c"" calls 4.00",2022-01-28T05:44:05.089Z,164334864508900
"""Nate @ 8d8glJLxQP"" raises to 4.00",2022-01-28T05:44:03.427Z,164334864342700
"""Richard @ wJm8hSOUbv"" folds",2022-01-28T05:43:59.749Z,164334863974900
"""matt @ jY15iYWiO1"" folds",2022-01-28T05:43:58.828Z,164334863882800
"""John Juanda @ wKDv2fjGVE"" calls 0.50",2022-01-28T05:43:57.835Z,164334863783500
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:43:42.417Z,164334862241700
"""chris @ 51Oo9HrCe6"" calls 0.50",2022-01-28T05:43:41.415Z,164334862141500
"""kobe @ AlI4qMkitA"" calls 0.50",2022-01-28T05:43:40.428Z,164334862042800
"""hen @ lThNfQ1a9c"" posts a big blind of 0.50",2022-01-28T05:43:37.380Z,164334861738011
"""Nate @ 8d8glJLxQP"" posts a small blind of 0.25",2022-01-28T05:43:37.380Z,164334861738010
"Your hand is Q♣, 6♦",2022-01-28T05:43:37.380Z,164334861738002
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (123.36) | #2 ""John Juanda @ wKDv2fjGVE"" (254.70) | #3 ""matt @ jY15iYWiO1"" (139.23) | #4 ""Richard @ wJm8hSOUbv"" (59.75) | #5 ""Nate @ 8d8glJLxQP"" (95.64) | #7 ""hen @ lThNfQ1a9c"" (175.87) | #9 ""kobe @ AlI4qMkitA"" (183.73) | #10 ""chris @ 51Oo9HrCe6"" (167.72)",2022-01-28T05:43:37.380Z,164334861738001
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Richard @ wJm8hSOUbv"") --",2022-01-28T05:43:37.380Z,164334861738000
"-- ending hand #63 --",2022-01-28T05:43:31.309Z,164334861130903
"""Richard @ wJm8hSOUbv"" shows a 10♣, 10♠.",2022-01-28T05:43:31.309Z,164334861130902
"""hen @ lThNfQ1a9c"" collected 27.00 from pot with Three of a Kind, K's (combination: K♣, K♠, K♥, A♥, 9♣)",2022-01-28T05:43:31.309Z,164334861130901
"""hen @ lThNfQ1a9c"" shows a A♥, K♣.",2022-01-28T05:43:31.309Z,164334861130900
"""hen @ lThNfQ1a9c"" checks",2022-01-28T05:43:30.374Z,164334861037400
"""Richard @ wJm8hSOUbv"" checks",2022-01-28T05:43:28.698Z,164334860869800
"River: K♠, 9♣, 3♥, 4♥ [K♥]",2022-01-28T05:43:24.976Z,164334860497600
"""Richard @ wJm8hSOUbv"" calls 9.75",2022-01-28T05:43:24.108Z,164334860410800
"""hen @ lThNfQ1a9c"" raises to 9.75",2022-01-28T05:43:23.134Z,164334860313400
"""Richard @ wJm8hSOUbv"" bets 3.00",2022-01-28T05:43:19.254Z,164334859925400
"Turn: K♠, 9♣, 3♥ [4♥]",2022-01-28T05:43:14.169Z,164334859416900
"""hen @ lThNfQ1a9c"" checks",2022-01-28T05:43:13.257Z,164334859325700
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T05:43:08.905Z,164334858890500
"""Richard @ wJm8hSOUbv"" checks",2022-01-28T05:43:07.488Z,164334858748800
"Flop:  [K♠, 9♣, 3♥]",2022-01-28T05:43:03.966Z,164334858396600
"""Nate @ 8d8glJLxQP"" calls 2.50",2022-01-28T05:43:03.067Z,164334858306700
"""Richard @ wJm8hSOUbv"" calls 2.50",2022-01-28T05:43:01.307Z,164334858130700
"""matt @ jY15iYWiO1"" folds",2022-01-28T05:43:00.118Z,164334858011800
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T05:42:55.775Z,164334857577500
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:42:49.448Z,164334856944800
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T05:42:48.454Z,164334856845400
"""kobe @ AlI4qMkitA"" folds",2022-01-28T05:42:47.437Z,164334856743700
"""hen @ lThNfQ1a9c"" raises to 2.50",2022-01-28T05:42:46.402Z,164334856640200
"""Nate @ 8d8glJLxQP"" posts a big blind of 0.50",2022-01-28T05:42:40.145Z,164334856014511
"""Richard @ wJm8hSOUbv"" posts a small blind of 0.25",2022-01-28T05:42:40.145Z,164334856014510
"Your hand is J♣, 5♦",2022-01-28T05:42:40.145Z,164334856014502
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (123.36) | #2 ""John Juanda @ wKDv2fjGVE"" (254.70) | #3 ""matt @ jY15iYWiO1"" (139.23) | #4 ""Richard @ wJm8hSOUbv"" (72.00) | #5 ""Nate @ 8d8glJLxQP"" (98.14) | #7 ""hen @ lThNfQ1a9c"" (161.12) | #9 ""kobe @ AlI4qMkitA"" (183.73) | #10 ""chris @ 51Oo9HrCe6"" (167.72)",2022-01-28T05:42:40.145Z,164334856014501
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""matt @ jY15iYWiO1"") --",2022-01-28T05:42:40.145Z,164334856014500
"""matt @ jY15iYWiO1"" shows a Q♥, Q♠.",2022-01-28T05:42:34.009Z,164334855400900
"""kobe @ AlI4qMkitA"" shows a 3♠, J♥.",2022-01-28T05:42:33.120Z,164334855312000
"-- ending hand #62 --",2022-01-28T05:42:32.742Z,164334855274202
"""kobe @ AlI4qMkitA"" collected 18.50 from pot",2022-01-28T05:42:32.742Z,164334855274201
"Uncalled bet of 9.00 returned to ""kobe @ AlI4qMkitA""",2022-01-28T05:42:32.742Z,164334855274200
"""matt @ jY15iYWiO1"" folds",2022-01-28T05:42:31.792Z,164334855179200
"""kobe @ AlI4qMkitA"" raises to 12.50",2022-01-28T05:42:09.893Z,164334852989300
"""matt @ jY15iYWiO1"" bets 3.50",2022-01-28T05:42:07.373Z,164334852737300
"Flop:  [8♠, K♣, A♥]",2022-01-28T05:42:01.588Z,164334852158800
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:42:00.686Z,164334852068600
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T05:41:59.431Z,164334851943100
"""kobe @ AlI4qMkitA"" calls 5.00",2022-01-28T05:41:58.460Z,164334851846000
"""Richard @ wJm8hSOUbv"" folds",2022-01-28T05:41:49.621Z,164334850962100
"""matt @ jY15iYWiO1"" raises to 5.00",2022-01-28T05:41:47.646Z,164334850764600
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T05:41:43.918Z,164334850391800
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-28T05:41:42.886Z,164334850288600
"""chris @ 51Oo9HrCe6"" calls 0.50",2022-01-28T05:41:41.756Z,164334850175600
"""kobe @ AlI4qMkitA"" calls 0.50",2022-01-28T05:41:39.949Z,164334849994900
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:41:38.222Z,164334849822200
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T05:41:37.241Z,164334849724100
"""Richard @ wJm8hSOUbv"" posts a big blind of 0.50",2022-01-28T05:41:35.724Z,164334849572411
"""matt @ jY15iYWiO1"" posts a small blind of 0.25",2022-01-28T05:41:35.724Z,164334849572410
"Your hand is 5♦, 7♦",2022-01-28T05:41:35.724Z,164334849572402
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (123.86) | #2 ""John Juanda @ wKDv2fjGVE"" (254.70) | #3 ""matt @ jY15iYWiO1"" (147.73) | #4 ""Richard @ wJm8hSOUbv"" (72.50) | #5 ""Nate @ 8d8glJLxQP"" (98.14) | #7 ""hen @ lThNfQ1a9c"" (161.12) | #9 ""kobe @ AlI4qMkitA"" (173.73) | #10 ""chris @ 51Oo9HrCe6"" (168.22)",2022-01-28T05:41:35.724Z,164334849572401
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""John Juanda @ wKDv2fjGVE"") --",2022-01-28T05:41:35.724Z,164334849572400
"""matt @ jY15iYWiO1"" shows a K♣, 9♣.",2022-01-28T05:41:33.393Z,164334849339300
"-- ending hand #61 --",2022-01-28T05:41:29.124Z,164334848912402
"""John Juanda @ wKDv2fjGVE"" collected 92.86 from pot with Pair, A's (combination: A♠, A♣, Q♦, J♣, 7♦)",2022-01-28T05:41:29.124Z,164334848912401
"""John Juanda @ wKDv2fjGVE"" shows a A♠, A♣.",2022-01-28T05:41:29.124Z,164334848912400
"""chris @ 51Oo9HrCe6"" checks",2022-01-28T05:41:28.215Z,164334848821500
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T05:41:27.273Z,164334848727300
"River: J♣, Q♦, 2♥, 5♣ [7♦]",2022-01-28T05:41:26.319Z,164334848631900
"""John Juanda @ wKDv2fjGVE"" calls 20.43",2022-01-28T05:41:25.452Z,164334848545200
"""chris @ 51Oo9HrCe6"" bets 20.43",2022-01-28T05:41:23.661Z,164334848366100
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T05:41:11.132Z,164334847113200
"Turn: J♣, Q♦, 2♥ [5♣]",2022-01-28T05:41:09.302Z,164334846930200
"""chris @ 51Oo9HrCe6"" calls 10.00",2022-01-28T05:41:08.441Z,164334846844100
"""John Juanda @ wKDv2fjGVE"" bets 10.00",2022-01-28T05:41:03.171Z,164334846317100
"Flop:  [J♣, Q♦, 2♥]",2022-01-28T05:40:56.698Z,164334845669800
"""chris @ 51Oo9HrCe6"" calls 14.00",2022-01-28T05:40:55.825Z,164334845582500
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T05:40:51.160Z,164334845116000
"""Richard @ wJm8hSOUbv"" folds",2022-01-28T05:40:50.104Z,164334845010400
"""matt @ jY15iYWiO1"" folds",2022-01-28T05:40:35.232Z,164334843523200
"""John Juanda @ wKDv2fjGVE"" raises to 14.00",2022-01-28T05:40:32.618Z,164334843261800
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:40:29.248Z,164334842924800
"""chris @ 51Oo9HrCe6"" calls 3.00",2022-01-28T05:40:28.246Z,164334842824600
"""kobe @ AlI4qMkitA"" folds",2022-01-28T05:40:24.770Z,164334842477000
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:40:22.235Z,164334842223500
"""Nate @ 8d8glJLxQP"" raises to 3.00",2022-01-28T05:40:21.246Z,164334842124600
"""Richard @ wJm8hSOUbv"" calls 0.50",2022-01-28T05:40:16.973Z,164334841697300
"""matt @ jY15iYWiO1"" posts a big blind of 0.50",2022-01-28T05:40:14.405Z,164334841440511
"""John Juanda @ wKDv2fjGVE"" posts a small blind of 0.25",2022-01-28T05:40:14.405Z,164334841440510
"Your hand is 5♥, 9♥",2022-01-28T05:40:14.405Z,164334841440502
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (123.86) | #2 ""John Juanda @ wKDv2fjGVE"" (206.27) | #3 ""matt @ jY15iYWiO1"" (148.23) | #4 ""Richard @ wJm8hSOUbv"" (73.00) | #5 ""Nate @ 8d8glJLxQP"" (101.14) | #7 ""hen @ lThNfQ1a9c"" (161.12) | #9 ""kobe @ AlI4qMkitA"" (173.73) | #10 ""chris @ 51Oo9HrCe6"" (212.65)",2022-01-28T05:40:14.405Z,164334841440501
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-28T05:40:14.405Z,164334841440500
"Undealt cards:  [4♦, 7♥, A♦, 10♠, 4♣]",2022-01-28T05:40:08.735Z,164334840873500
"""John Juanda @ wKDv2fjGVE"" shows a 5♠, 3♣.",2022-01-28T05:40:07.695Z,164334840769500
"""hen @ lThNfQ1a9c"" shows a J♥, 7♠.",2022-01-28T05:40:07.011Z,164334840701100
"""matt @ jY15iYWiO1"" shows a 10♦, A♥.",2022-01-28T05:40:06.742Z,164334840674200
"-- ending hand #60 --",2022-01-28T05:40:06.269Z,164334840626902
"""matt @ jY15iYWiO1"" collected 51.75 from pot",2022-01-28T05:40:06.269Z,164334840626901
"Uncalled bet of 96.48 returned to ""matt @ jY15iYWiO1""",2022-01-28T05:40:06.269Z,164334840626900
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T05:40:05.415Z,164334840541500
"""matt @ jY15iYWiO1"" raises to 121.73 and go all in",2022-01-28T05:40:04.233Z,164334840423300
"""John Juanda @ wKDv2fjGVE"" raises to 25.25",2022-01-28T05:40:01.205Z,164334840120500
"""Richard @ wJm8hSOUbv"" folds",2022-01-28T05:39:58.459Z,164334839845900
"""matt @ jY15iYWiO1"" raises to 8.00",2022-01-28T05:39:57.096Z,164334839709600
"""John Juanda @ wKDv2fjGVE"" raises to 2.62",2022-01-28T05:39:52.939Z,164334839293900
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:39:47.953Z,164334838795300
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T05:39:44.803Z,164334838480300
"""kobe @ AlI4qMkitA"" folds",2022-01-28T05:39:43.744Z,164334838374400
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:39:42.796Z,164334838279600
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T05:39:40.761Z,164334838076100
"""Richard @ wJm8hSOUbv"" calls 1.00",2022-01-28T05:39:36.542Z,164334837654200
"""matt @ jY15iYWiO1"" posts a straddle of 1.00",2022-01-28T05:39:30.313Z,164334837031312
"""John Juanda @ wKDv2fjGVE"" posts a big blind of 0.50",2022-01-28T05:39:30.313Z,164334837031311
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-28T05:39:30.313Z,164334837031310
"Your hand is 8♣, J♠",2022-01-28T05:39:30.313Z,164334837031302
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (124.11) | #2 ""John Juanda @ wKDv2fjGVE"" (231.52) | #3 ""matt @ jY15iYWiO1"" (121.73) | #4 ""Richard @ wJm8hSOUbv"" (74.00) | #5 ""Nate @ 8d8glJLxQP"" (101.14) | #7 ""hen @ lThNfQ1a9c"" (161.12) | #9 ""kobe @ AlI4qMkitA"" (173.73) | #10 ""chris @ 51Oo9HrCe6"" (212.65)",2022-01-28T05:39:30.313Z,164334837031301
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""chris @ 51Oo9HrCe6"") --",2022-01-28T05:39:30.313Z,164334837031300
"""Richard @ wJm8hSOUbv"" shows a J♦, A♠.",2022-01-28T05:39:26.849Z,164334836684900
"""Zach @ BBsZMWPFSI"" shows a 9♠, 4♥.",2022-01-28T05:39:25.535Z,164334836553500
"Undealt cards: K♣, 4♦, 3♦ [Q♦, 5♠]",2022-01-28T05:39:24.268Z,164334836426800
"""kobe @ AlI4qMkitA"" shows a Q♠, 4♠.",2022-01-28T05:39:24.206Z,164334836420600
"-- ending hand #59 --",2022-01-28T05:39:22.304Z,164334836230402
"""chris @ 51Oo9HrCe6"" collected 42.00 from pot",2022-01-28T05:39:22.304Z,164334836230401
"Uncalled bet of 15.50 returned to ""chris @ 51Oo9HrCe6""",2022-01-28T05:39:22.304Z,164334836230400
"""Richard @ wJm8hSOUbv"" folds",2022-01-28T05:39:21.447Z,164334836144700
"""chris @ 51Oo9HrCe6"" bets 15.50",2022-01-28T05:39:01.014Z,164334834101400
"Flop:  [K♣, 4♦, 3♦]",2022-01-28T05:38:51.565Z,164334833156500
"""kobe @ AlI4qMkitA"" folds",2022-01-28T05:38:50.651Z,164334833065100
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T05:38:49.668Z,164334832966800
"""Richard @ wJm8hSOUbv"" calls 16.00",2022-01-28T05:38:47.856Z,164334832785600
"""matt @ jY15iYWiO1"" folds",2022-01-28T05:38:46.861Z,164334832686100
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T05:38:45.026Z,164334832502600
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:38:44.104Z,164334832410400
"""chris @ 51Oo9HrCe6"" raises to 16.00",2022-01-28T05:38:43.206Z,164334832320600
"""kobe @ AlI4qMkitA"" calls 3.00",2022-01-28T05:38:36.842Z,164334831684200
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:38:33.311Z,164334831331100
"""Nate @ 8d8glJLxQP"" calls 3.00",2022-01-28T05:38:29.984Z,164334830998400
"""Richard @ wJm8hSOUbv"" calls 3.00",2022-01-28T05:38:25.820Z,164334830582000
"""matt @ jY15iYWiO1"" raises to 3.00",2022-01-28T05:38:22.304Z,164334830230400
"""John Juanda @ wKDv2fjGVE"" calls 0.50",2022-01-28T05:38:18.658Z,164334829865800
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-28T05:38:16.942Z,164334829694211
"""chris @ 51Oo9HrCe6"" posts a small blind of 0.25",2022-01-28T05:38:16.942Z,164334829694210
"Your hand is 9♠, 4♥",2022-01-28T05:38:16.942Z,164334829694202
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (124.61) | #2 ""John Juanda @ wKDv2fjGVE"" (232.02) | #3 ""matt @ jY15iYWiO1"" (124.73) | #4 ""Richard @ wJm8hSOUbv"" (90.00) | #5 ""Nate @ 8d8glJLxQP"" (104.14) | #7 ""hen @ lThNfQ1a9c"" (161.12) | #9 ""kobe @ AlI4qMkitA"" (176.73) | #10 ""chris @ 51Oo9HrCe6"" (186.65)",2022-01-28T05:38:16.942Z,164334829694201
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""kobe @ AlI4qMkitA"") --",2022-01-28T05:38:16.942Z,164334829694200
"""Richard @ wJm8hSOUbv"" shows a 2♣, Q♠.",2022-01-28T05:38:14.281Z,164334829428100
"""Nate @ 8d8glJLxQP"" shows a A♠, A♣.",2022-01-28T05:38:13.437Z,164334829343700
"-- ending hand #58 --",2022-01-28T05:38:09.797Z,164334828979702
"""kobe @ AlI4qMkitA"" collected 34.00 from pot with Straight, J High (combination: J♥, 10♥, 9♥, 8♠, 7♣)",2022-01-28T05:38:09.797Z,164334828979701
"""kobe @ AlI4qMkitA"" shows a 8♠, 5♠.",2022-01-28T05:38:09.797Z,164334828979700
"""Nate @ 8d8glJLxQP"" calls 5.00",2022-01-28T05:38:08.968Z,164334828896800
"""kobe @ AlI4qMkitA"" bets 5.00",2022-01-28T05:38:07.424Z,164334828742400
"River: J♥, K♥, 9♥, 10♥ [7♣]",2022-01-28T05:37:57.745Z,164334827774500
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T05:37:56.920Z,164334827692000
"""kobe @ AlI4qMkitA"" checks",2022-01-28T05:37:54.559Z,164334827455900
"Turn: J♥, K♥, 9♥ [10♥]",2022-01-28T05:37:48.266Z,164334826826600
"""Nate @ 8d8glJLxQP"" calls 4.00",2022-01-28T05:37:47.341Z,164334826734100
"""kobe @ AlI4qMkitA"" bets 4.00",2022-01-28T05:37:45.909Z,164334826590900
"Flop:  [J♥, K♥, 9♥]",2022-01-28T05:37:38.058Z,164334825805800
"""Nate @ 8d8glJLxQP"" calls 7.50",2022-01-28T05:37:37.139Z,164334825713900
"""Richard @ wJm8hSOUbv"" folds",2022-01-28T05:37:33.026Z,164334825302600
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T05:37:32.056Z,164334825205600
"""kobe @ AlI4qMkitA"" raises to 7.50",2022-01-28T05:37:27.958Z,164334824795800
"""hen @ lThNfQ1a9c"" folds",2022-01-28T05:37:20.337Z,164334824033700
"""Nate @ 8d8glJLxQP"" raises to 2.75",2022-01-28T05:37:19.342Z,164334823934200
"""Richard @ wJm8hSOUbv"" calls 0.50",2022-01-28T05:37:13.946Z,164334823394600
"""matt @ jY15iYWiO1"" folds",2022-01-28T05:37:13.011Z,164334823301100
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T05:37:12.039Z,164334823203900
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T05:37:10.834Z,164334823083400
"""chris @ 51Oo9HrCe6"" posts a big blind of 0.50",2022-01-28T05:37:09.176Z,164334822917611
"""kobe @ AlI4qMkitA"" posts a small blind of 0.25",2022-01-28T05:37:09.176Z,164334822917610
"Your hand is 6♠, 8♦",2022-01-28T05:37:09.176Z,164334822917602
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (124.61) | #2 ""John Juanda @ wKDv2fjGVE"" (232.02) | #3 ""matt @ jY15iYWiO1"" (124.73) | #4 ""Richard @ wJm8hSOUbv"" (90.50) | #5 ""Nate @ 8d8glJLxQP"" (120.64) | #7 ""hen @ lThNfQ1a9c"" (161.12) | #9 ""kobe @ AlI4qMkitA"" (159.23) | #10 ""chris @ 51Oo9HrCe6"" (187.15)",2022-01-28T05:37:09.176Z,164334822917601
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""hen @ lThNfQ1a9c"") --",2022-01-28T05:37:09.176Z,164334822917600
"""kobe @ AlI4qMkitA"" shows a 5♣, 4♠.",2022-01-28T05:37:07.938Z,164334822793800
"""hen @ lThNfQ1a9c"" shows a 4♥, 10♠.",2022-01-28T05:37:06.497Z,164334822649700
"""matt @ jY15iYWiO1"" shows a 8♣, 6♦.",2022-01-28T05:37:04.882Z,164334822488200
"-- ending hand #57 --",2022-01-28T05:37:04.120Z,164334822412002
